time,x,y,vx,vy,phi,psi,wx,wz,omega_lf,wrf,wlr,wrr,spl_tor,current_gear,engine_omega,engine_torque,tc_inp_tor,tc_out_tor,tc_out_omg,tc_sr,
+5.22000000e+00,+5.25824324e+00,+0.00000000e+00,+1.99572559e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.36579053e+01,+2.36579053e+01,+2.36703609e+01,+2.36703609e+01,+0.00000000e+00,+1,+1.41970862e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.23000000e+00,+5.27821130e+00,+0.00000000e+00,+1.99768835e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.36810773e+01,+2.36810773e+01,+2.36935647e+01,+2.36935647e+01,+0.00000000e+00,+1,+1.42110033e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.24000000e+00,+5.29819895e+00,+0.00000000e+00,+1.99964505e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.37041775e+01,+2.37041775e+01,+2.37166968e+01,+2.37166968e+01,+0.00000000e+00,+1,+1.42248773e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.25000000e+00,+5.31820613e+00,+0.00000000e+00,+2.00159571e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.37272064e+01,+2.37272064e+01,+2.37397575e+01,+2.37397575e+01,+0.00000000e+00,+1,+1.42387084e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.26000000e+00,+5.33823279e+00,+0.00000000e+00,+2.00354036e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.37501640e+01,+2.37501640e+01,+2.37627468e+01,+2.37627468e+01,+0.00000000e+00,+1,+1.42524968e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.27000000e+00,+5.35827886e+00,+0.00000000e+00,+2.00547901e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.37730507e+01,+2.37730507e+01,+2.37856651e+01,+2.37856651e+01,+0.00000000e+00,+1,+1.42662425e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.28000000e+00,+5.37834429e+00,+0.00000000e+00,+2.00741168e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.37958666e+01,+2.37958666e+01,+2.38085125e+01,+2.38085125e+01,+0.00000000e+00,+1,+1.42799457e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.29000000e+00,+5.39842901e+00,+0.00000000e+00,+2.00933839e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.38186120e+01,+2.38186120e+01,+2.38312894e+01,+2.38312894e+01,+0.00000000e+00,+1,+1.42936066e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.30000000e+00,+5.41853296e+00,+0.00000000e+00,+2.01125916e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.38412870e+01,+2.38412870e+01,+2.38539959e+01,+2.38539959e+01,+0.00000000e+00,+1,+1.43072253e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.31000000e+00,+5.43865609e+00,+0.00000000e+00,+2.01317400e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.38638919e+01,+2.38638919e+01,+2.38766322e+01,+2.38766322e+01,+0.00000000e+00,+1,+1.43208019e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.32000000e+00,+5.45879833e+00,+0.00000000e+00,+2.01508294e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.38864270e+01,+2.38864270e+01,+2.38991985e+01,+2.38991985e+01,+0.00000000e+00,+1,+1.43343365e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.33000000e+00,+5.47895963e+00,+0.00000000e+00,+2.01698600e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.39088924e+01,+2.39088924e+01,+2.39216951e+01,+2.39216951e+01,+0.00000000e+00,+1,+1.43478293e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.34000000e+00,+5.49913993e+00,+0.00000000e+00,+2.01888318e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.39312883e+01,+2.39312883e+01,+2.39441222e+01,+2.39441222e+01,+0.00000000e+00,+1,+1.43612803e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.35000000e+00,+5.51933917e+00,+0.00000000e+00,+2.02077451e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.39536150e+01,+2.39536150e+01,+2.39664800e+01,+2.39664800e+01,+0.00000000e+00,+1,+1.43746898e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.36000000e+00,+5.53955729e+00,+0.00000000e+00,+2.02266001e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.39758727e+01,+2.39758727e+01,+2.39887687e+01,+2.39887687e+01,+0.00000000e+00,+1,+1.43880579e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.37000000e+00,+5.55979423e+00,+0.00000000e+00,+2.02453969e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.39980616e+01,+2.39980616e+01,+2.40109885e+01,+2.40109885e+01,+0.00000000e+00,+1,+1.44013846e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.38000000e+00,+5.58004994e+00,+0.00000000e+00,+2.02641358e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.40201819e+01,+2.40201819e+01,+2.40331396e+01,+2.40331396e+01,+0.00000000e+00,+1,+1.44146702e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.39000000e+00,+5.60032436e+00,+0.00000000e+00,+2.02828169e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.40422338e+01,+2.40422338e+01,+2.40552223e+01,+2.40552223e+01,+0.00000000e+00,+1,+1.44279146e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.40000000e+00,+5.62061742e+00,+0.00000000e+00,+2.03014404e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.40642175e+01,+2.40642175e+01,+2.40772368e+01,+2.40772368e+01,+0.00000000e+00,+1,+1.44411182e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.41000000e+00,+5.64092908e+00,+0.00000000e+00,+2.03200064e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.40861333e+01,+2.40861333e+01,+2.40991833e+01,+2.40991833e+01,+0.00000000e+00,+1,+1.44542809e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.42000000e+00,+5.66125927e+00,+0.00000000e+00,+2.03385152e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.41079813e+01,+2.41079813e+01,+2.41210619e+01,+2.41210619e+01,+0.00000000e+00,+1,+1.44674030e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.43000000e+00,+5.68160794e+00,+0.00000000e+00,+2.03569669e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.41297618e+01,+2.41297618e+01,+2.41428729e+01,+2.41428729e+01,+0.00000000e+00,+1,+1.44804845e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.44000000e+00,+5.70197503e+00,+0.00000000e+00,+2.03753617e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.41514750e+01,+2.41514750e+01,+2.41646166e+01,+2.41646166e+01,+0.00000000e+00,+1,+1.44935256e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.45000000e+00,+5.72236048e+00,+0.00000000e+00,+2.03936998e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.41731211e+01,+2.41731211e+01,+2.41862930e+01,+2.41862930e+01,+0.00000000e+00,+1,+1.45065264e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.46000000e+00,+5.74276424e+00,+0.00000000e+00,+2.04119813e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.41947002e+01,+2.41947002e+01,+2.42079025e+01,+2.42079025e+01,+0.00000000e+00,+1,+1.45194870e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.47000000e+00,+5.76318625e+00,+0.00000000e+00,+2.04302065e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.42162127e+01,+2.42162127e+01,+2.42294452e+01,+2.42294452e+01,+0.00000000e+00,+1,+1.45324075e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.48000000e+00,+5.78362645e+00,+0.00000000e+00,+2.04483754e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.42376586e+01,+2.42376586e+01,+2.42509214e+01,+2.42509214e+01,+0.00000000e+00,+1,+1.45452881e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.49000000e+00,+5.80408479e+00,+0.00000000e+00,+2.04664884e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.42590383e+01,+2.42590383e+01,+2.42723312e+01,+2.42723312e+01,+0.00000000e+00,+1,+1.45581289e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.50000000e+00,+5.82456122e+00,+0.00000000e+00,+2.04845454e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.42803519e+01,+2.42803519e+01,+2.42936748e+01,+2.42936748e+01,+0.00000000e+00,+1,+1.45709301e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.51000000e+00,+5.84505567e+00,+0.00000000e+00,+2.05025468e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.43015996e+01,+2.43015996e+01,+2.43149525e+01,+2.43149525e+01,+0.00000000e+00,+1,+1.45836916e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.52000000e+00,+5.86556809e+00,+0.00000000e+00,+2.05204927e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.43227816e+01,+2.43227816e+01,+2.43361645e+01,+2.43361645e+01,+0.00000000e+00,+1,+1.45964138e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.53000000e+00,+5.88609843e+00,+0.00000000e+00,+2.05383832e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.43438982e+01,+2.43438982e+01,+2.43573109e+01,+2.43573109e+01,+0.00000000e+00,+1,+1.46090966e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.54000000e+00,+5.90664662e+00,+0.00000000e+00,+2.05562186e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.43649495e+01,+2.43649495e+01,+2.43783920e+01,+2.43783920e+01,+0.00000000e+00,+1,+1.46217402e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.55000000e+00,+5.92721263e+00,+0.00000000e+00,+2.05739990e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.43859358e+01,+2.43859358e+01,+2.43994080e+01,+2.43994080e+01,+0.00000000e+00,+1,+1.46343448e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.56000000e+00,+5.94779638e+00,+0.00000000e+00,+2.05917245e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.44068572e+01,+2.44068572e+01,+2.44203590e+01,+2.44203590e+01,+0.00000000e+00,+1,+1.46469104e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.57000000e+00,+5.96839783e+00,+0.00000000e+00,+2.06093954e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.44277139e+01,+2.44277139e+01,+2.44412453e+01,+2.44412453e+01,+0.00000000e+00,+1,+1.46594372e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.58000000e+00,+5.98901692e+00,+0.00000000e+00,+2.06270118e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.44485062e+01,+2.44485062e+01,+2.44620671e+01,+2.44620671e+01,+0.00000000e+00,+1,+1.46719253e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.59000000e+00,+6.00965359e+00,+0.00000000e+00,+2.06445738e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.44692342e+01,+2.44692342e+01,+2.44828246e+01,+2.44828246e+01,+0.00000000e+00,+1,+1.46843748e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.60000000e+00,+6.03030780e+00,+0.00000000e+00,+2.06620818e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.44898981e+01,+2.44898981e+01,+2.45035179e+01,+2.45035179e+01,+0.00000000e+00,+1,+1.46967858e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.61000000e+00,+6.05097949e+00,+0.00000000e+00,+2.06795357e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.45104982e+01,+2.45104982e+01,+2.45241473e+01,+2.45241473e+01,+0.00000000e+00,+1,+1.47091585e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.62000000e+00,+6.07166860e+00,+0.00000000e+00,+2.06969358e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.45310347e+01,+2.45310347e+01,+2.45447130e+01,+2.45447130e+01,+0.00000000e+00,+1,+1.47214930e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.63000000e+00,+6.09237508e+00,+0.00000000e+00,+2.07142823e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.45515076e+01,+2.45515076e+01,+2.45652151e+01,+2.45652151e+01,+0.00000000e+00,+1,+1.47337893e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.64000000e+00,+6.11309887e+00,+0.00000000e+00,+2.07315752e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.45719173e+01,+2.45719173e+01,+2.45856540e+01,+2.45856540e+01,+0.00000000e+00,+1,+1.47460476e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.65000000e+00,+6.13383994e+00,+0.00000000e+00,+2.07488149e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.45922640e+01,+2.45922640e+01,+2.46060296e+01,+2.46060296e+01,+0.00000000e+00,+1,+1.47582681e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.66000000e+00,+6.15459821e+00,+0.00000000e+00,+2.07660014e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.46125477e+01,+2.46125477e+01,+2.46263424e+01,+2.46263424e+01,+0.00000000e+00,+1,+1.47704508e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.67000000e+00,+6.17537364e+00,+0.00000000e+00,+2.07831349e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.46327688e+01,+2.46327688e+01,+2.46465924e+01,+2.46465924e+01,+0.00000000e+00,+1,+1.47825959e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.68000000e+00,+6.19616617e+00,+0.00000000e+00,+2.08002155e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.46529274e+01,+2.46529274e+01,+2.46667798e+01,+2.46667798e+01,+0.00000000e+00,+1,+1.47947035e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.69000000e+00,+6.21697576e+00,+0.00000000e+00,+2.08172435e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.46730237e+01,+2.46730237e+01,+2.46869049e+01,+2.46869049e+01,+0.00000000e+00,+1,+1.48067736e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.70000000e+00,+6.23780234e+00,+0.00000000e+00,+2.08342190e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.46930579e+01,+2.46930579e+01,+2.47069678e+01,+2.47069678e+01,+0.00000000e+00,+1,+1.48188065e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.71000000e+00,+6.25864587e+00,+0.00000000e+00,+2.08511422e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.47130302e+01,+2.47130302e+01,+2.47269687e+01,+2.47269687e+01,+0.00000000e+00,+1,+1.48308021e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.72000000e+00,+6.27950630e+00,+0.00000000e+00,+2.08680131e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.47329408e+01,+2.47329408e+01,+2.47469079e+01,+2.47469079e+01,+0.00000000e+00,+1,+1.48427608e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.73000000e+00,+6.30038356e+00,+0.00000000e+00,+2.08848321e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.47527899e+01,+2.47527899e+01,+2.47667854e+01,+2.47667854e+01,+0.00000000e+00,+1,+1.48546824e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.74000000e+00,+6.32127762e+00,+0.00000000e+00,+2.09015992e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.47725776e+01,+2.47725776e+01,+2.47866016e+01,+2.47866016e+01,+0.00000000e+00,+1,+1.48665673e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.75000000e+00,+6.34218842e+00,+0.00000000e+00,+2.09183146e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.47923042e+01,+2.47923042e+01,+2.48063566e+01,+2.48063566e+01,+0.00000000e+00,+1,+1.48784154e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.76000000e+00,+6.36311590e+00,+0.00000000e+00,+2.09349785e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.48119698e+01,+2.48119698e+01,+2.48260505e+01,+2.48260505e+01,+0.00000000e+00,+1,+1.48902270e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.77000000e+00,+6.38406002e+00,+0.00000000e+00,+2.09515909e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.48315747e+01,+2.48315747e+01,+2.48456836e+01,+2.48456836e+01,+0.00000000e+00,+1,+1.49020020e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.78000000e+00,+6.40502073e+00,+0.00000000e+00,+2.09681522e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.48511190e+01,+2.48511190e+01,+2.48652561e+01,+2.48652561e+01,+0.00000000e+00,+1,+1.49137407e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.79000000e+00,+6.42599796e+00,+0.00000000e+00,+2.09846624e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.48706029e+01,+2.48706029e+01,+2.48847681e+01,+2.48847681e+01,+0.00000000e+00,+1,+1.49254431e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.80000000e+00,+6.44699168e+00,+0.00000000e+00,+2.10011217e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.48900266e+01,+2.48900266e+01,+2.49042199e+01,+2.49042199e+01,+0.00000000e+00,+1,+1.49371093e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.81000000e+00,+6.46800183e+00,+0.00000000e+00,+2.10175302e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.49093903e+01,+2.49093903e+01,+2.49236116e+01,+2.49236116e+01,+0.00000000e+00,+1,+1.49487395e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.82000000e+00,+6.48902836e+00,+0.00000000e+00,+2.10338882e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.49286942e+01,+2.49286942e+01,+2.49429433e+01,+2.49429433e+01,+0.00000000e+00,+1,+1.49603338e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.83000000e+00,+6.51007123e+00,+0.00000000e+00,+2.10501957e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.49479384e+01,+2.49479384e+01,+2.49622154e+01,+2.49622154e+01,+0.00000000e+00,+1,+1.49718923e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.84000000e+00,+6.53113037e+00,+0.00000000e+00,+2.10664530e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.49671232e+01,+2.49671232e+01,+2.49814280e+01,+2.49814280e+01,+0.00000000e+00,+1,+1.49834150e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.85000000e+00,+6.55220574e+00,+0.00000000e+00,+2.10826601e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.49862487e+01,+2.49862487e+01,+2.50005812e+01,+2.50005812e+01,+0.00000000e+00,+1,+1.49949022e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.86000000e+00,+6.57329729e+00,+0.00000000e+00,+2.10988172e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.50053151e+01,+2.50053151e+01,+2.50196753e+01,+2.50196753e+01,+0.00000000e+00,+1,+1.50063539e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.87000000e+00,+6.59440497e+00,+0.00000000e+00,+2.11149246e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.50243227e+01,+2.50243227e+01,+2.50387104e+01,+2.50387104e+01,+0.00000000e+00,+1,+1.50177702e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.88000000e+00,+6.61552873e+00,+0.00000000e+00,+2.11309823e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.50432715e+01,+2.50432715e+01,+2.50576867e+01,+2.50576867e+01,+0.00000000e+00,+1,+1.50291513e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
+5.89000000e+00,+6.63666852e+00,+0.00000000e+00,+2.11469904e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+0.00000000e+00,+2.50621617e+01,+2.50621617e+01,+2.50766044e+01,+2.50766044e+01,+0.00000000e+00,+1,+1.50404972e+02,+0.00000000e+00,+6.95334876e-310,+6.95335581e-310,+6.95335581e-310,+4.94065646e-324,
